,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
11,-0.7748006,-0.70414704,0.071674064,0.4065002,-0.4678159,-0.25218305,1.2295009,0.67359257,-0.0447108,0.22876644,0.8936267,-0.37252736,0.3359341,-0.28360045,-0.49070418,0.13842121,0.07447821,0.66234547,-0.18067627,0.21948501,0.70137334,1.3498559,1.4490019,-0.8515994,0.37304208,0.038500264,-0.5382979,0.4033891,0.09074523,-0.37953863,0.051669262,-0.03936236
12,-0.7894836,-0.6930623,-0.015088274,0.40703124,-0.42286226,-0.19846898,1.315877,0.7070685,-0.008257618,0.14739245,0.9861934,-0.47079158,0.41026896,-0.36826026,-0.5084124,0.09891997,0.010564647,0.53421617,-0.03230975,0.25937477,0.5516425,1.2740717,1.4554543,-0.8900566,0.2243698,0.06691865,-0.4347747,0.47736126,0.20660463,-0.36632892,0.09797706,0.117682494
13,-0.5857676,-0.50872374,0.08224672,0.33944267,-0.3175888,-0.36960262,0.9313065,0.53007716,-0.023660576,0.16339807,0.77280736,-0.34730345,0.3085518,-0.29495895,-0.32313168,0.108094186,-0.09224255,0.531924,-0.13654973,0.13346992,0.5422342,1.1803705,1.144311,-0.64493835,0.281125,0.039806895,-0.4772541,0.43328083,0.08548138,-0.23076454,-0.049248394,-0.04950921
14,-0.33186057,-0.5334988,0.2721847,0.07228971,0.1657564,-0.87978554,1.2931614,0.6178809,-0.5759052,-0.19502668,0.69414,-0.3006485,0.069440305,-0.42253876,-0.16045818,0.24250449,-0.12535639,0.16420807,0.45657346,0.28608972,0.2960031,1.70222,1.123173,-0.6506522,0.25041318,-0.16790347,-0.9958683,0.9111878,0.4520115,-0.21239279,0.23514257,-0.2680442
15,-0.18179126,-0.50159097,0.29956433,0.04562102,0.2804716,-0.875889,1.0754154,0.42618856,-0.6282186,-0.2629103,0.55153114,-0.29486164,0.08919224,-0.42049816,-0.11060359,0.25247422,-0.15009223,0.10906646,0.492313,0.32688797,0.21953353,1.6210916,0.9183946,-0.5265253,0.1874297,-0.1290927,-0.9491971,0.8593822,0.39407876,-0.10454137,0.24931788,-0.34299746
16,-0.7603554,-0.66325927,0.022698527,0.3625335,-0.40896332,-0.29909533,1.2931418,0.6861524,-0.061730526,0.09408339,0.927502,-0.44662914,0.40563303,-0.3510147,-0.45595253,0.061039377,0.014108088,0.57766896,-0.03539532,0.2760984,0.4953064,1.249445,1.3954136,-0.8919102,0.2214447,0.011295264,-0.42055467,0.49033886,0.18269506,-0.39312702,0.056147303,0.046397608
17,-0.63353884,-0.48308715,-0.06806375,0.23698032,-0.39854124,-0.16216873,0.919421,0.53467596,-0.074138254,-0.011580613,0.69922656,-0.1720571,0.14243731,-0.25105065,-0.28922802,-0.18352698,-0.024959313,0.5088502,0.01880324,0.039114904,0.26202562,0.76026833,0.8543581,-0.5130362,0.30228814,0.008514569,-0.12011865,0.25837857,0.25013587,-0.25253847,-0.018046191,0.07002645
18,-0.740967,-0.71358037,0.016283993,0.45563152,-0.42066407,-0.24231458,1.2867075,0.6646757,-0.00087999436,0.18122579,0.89965963,-0.51842326,0.4340676,-0.38072687,-0.558554,0.100623675,0.046280574,0.5515714,-0.047979556,0.2343311,0.6588767,1.3381528,1.5565685,-0.8570932,0.22193025,0.003770446,-0.47538945,0.49645084,0.23287156,-0.39196396,0.12353228,0.11735044
19,-0.6977363,-0.5058083,0.0049568587,0.35839352,-0.3340972,-0.24339165,1.0857257,0.52986264,-0.012351076,0.07848294,0.7269537,-0.29715455,0.27703696,-0.262102,-0.33160082,0.06982094,-0.076592594,0.51579463,-0.01080251,0.17265914,0.4833422,1.0383565,1.146099,-0.73770475,0.33442461,-0.027500741,-0.33480415,0.35089034,0.13671619,-0.3067288,0.04399432,-0.006897549
20,-0.6303112,-0.5905301,0.0134992665,0.3629326,-0.30911613,-0.24773477,1.049706,0.6464409,-0.02259862,0.18491772,0.7684458,-0.50034606,0.23759413,-0.29619968,-0.32685634,0.11303053,0.004671431,0.52212584,-0.11968007,0.24049556,0.54557806,1.1108006,1.3671247,-0.6847369,0.29780784,0.020984929,-0.44305572,0.45947272,0.2120948,-0.37390506,-0.026933992,0.08536598
21,-0.6547705,-0.83189625,0.24893919,0.18695983,-0.17889316,-0.11108604,1.0361258,0.36899254,-0.23396543,0.24514726,0.9083664,-0.6928674,0.03334461,-0.27431732,-0.5350371,0.1030861,-0.068576396,0.45608437,-0.22587301,0.22138754,0.64395577,1.3664715,1.8881986,-0.71359414,0.15077457,0.07004376,-0.7657188,0.3895995,0.1285306,-0.5677019,0.08622776,0.14698228
22,-0.55547786,-0.5025685,-0.003808951,0.27388468,-0.24872322,-0.24097368,0.95727026,0.59742093,-0.015775893,0.1243499,0.6586551,-0.36334684,0.17521934,-0.23482189,-0.3062813,0.05430698,-0.0070036724,0.47538924,-0.09849041,0.20346914,0.4611732,0.9635647,1.1483674,-0.63906544,0.31414598,-0.045348465,-0.35738164,0.40537834,0.24384758,-0.31281152,0.011678518,0.102390476
23,-0.70151466,-0.6460604,0.087381676,0.31956348,-0.42608663,-0.31674454,1.112312,0.5847009,-0.054936364,0.13714148,0.8240293,-0.38760138,0.39797616,-0.31262702,-0.5139789,0.04696951,0.024910415,0.6136452,-0.07764012,0.17144226,0.54262453,1.2691314,1.3239547,-0.7494035,0.23420943,0.06018817,-0.55288893,0.4321493,0.14975151,-0.38536888,0.050679304,0.0053020325
24,-0.69388974,-0.6198628,-0.019816913,0.3512151,-0.33486444,-0.31832084,1.141706,0.6699594,-0.049594216,0.09603271,0.7983229,-0.43461096,0.34132752,-0.30210525,-0.43904004,0.09264548,0.02723199,0.52826315,-0.09761055,0.2609786,0.49697053,1.219688,1.3375225,-0.7000834,0.354202,0.0083406065,-0.47654998,0.517768,0.20182718,-0.29519787,-0.016676316,0.112066366
25,-0.704114,-0.72062373,0.049681187,0.4244786,-0.38870054,-0.22652894,1.2634319,0.66937965,0.03622361,0.09219259,0.9709165,-0.57815033,0.42768806,-0.36815318,-0.6043951,0.17928739,0.0354823,0.48072836,-0.021087421,0.3205363,0.672681,1.3331076,1.5439577,-0.88659745,0.12472567,0.07559808,-0.49724033,0.4637226,0.15539305,-0.4300892,0.2027943,0.046634186
26,-0.8259792,-0.6787813,0.073179215,0.41248477,-0.37748516,-0.32480484,1.3206394,0.65053695,-0.13892926,0.20886523,0.95547783,-0.49511173,0.40664616,-0.3820231,-0.42992193,0.11725858,-0.037242923,0.6452044,-0.12939386,0.18536898,0.6588612,1.5277729,1.568736,-0.87295854,0.34235272,0.00064892625,-0.631478,0.4473726,0.18044135,-0.42732924,0.090362206,-0.022135891
27,-0.66820246,-0.6406713,0.02021137,0.45388484,-0.43344465,-0.15769961,1.2841609,0.5830812,-0.035919636,0.16210507,0.92548287,-0.5472511,0.4648954,-0.36698517,-0.5446915,0.18391971,0.01697172,0.48788053,-0.07855887,0.25221717,0.6135338,1.3052844,1.5630412,-0.86240494,0.18273418,0.021792227,-0.46504292,0.41316828,0.13390219,-0.44172513,0.22493923,0.05254347
28,-0.60407174,-0.5367813,-0.014822476,0.34630176,-0.31551486,-0.27356985,0.864371,0.5767531,0.009638777,0.22489037,0.5805978,-0.40526998,0.111119725,-0.23240662,-0.44351992,0.094255924,0.027980672,0.390086,-0.10744428,0.1977354,0.58996075,0.9850168,1.1831881,-0.6911601,0.2385049,0.02327652,-0.44534555,0.39608788,0.23398133,-0.32387835,0.07859669,0.06806252
29,-0.52049935,-0.48629317,0.0129311085,0.30884016,-0.27568522,-0.2908488,0.90138006,0.63484514,-0.043084137,0.13460939,0.63070095,-0.45362732,0.15755926,-0.26347354,-0.28799257,0.11058312,-0.004684023,0.44048554,-0.12547651,0.30521724,0.4900913,0.8863623,1.2500811,-0.6427338,0.28162172,0.024436548,-0.37093654,0.43502554,0.26536098,-0.31621173,-0.08455838,0.18856071
30,-0.574189,-0.5448653,0.08212891,0.2696176,-0.2657071,-0.18346766,0.821794,0.47018299,-0.056762055,0.22520703,0.6283211,-0.25328273,0.23642232,-0.15446943,-0.37780783,0.088477746,0.037069052,0.5185712,-0.15673894,0.15886776,0.57350224,1.0524673,1.0796932,-0.5946473,0.26964483,0.02894257,-0.4573963,0.27327144,0.03843104,-0.29812416,0.025099477,-0.08063899
31,-0.5194285,-0.43138587,0.11323717,0.23911496,-0.3299048,-0.24103731,0.78012913,0.37925375,-0.04062884,0.11483944,0.6025364,-0.24071477,0.29249623,-0.25657383,-0.35295293,0.040047254,0.022644605,0.44340172,-0.04482868,0.12166777,0.4592935,0.9349777,0.94259495,-0.5316964,0.21011005,0.011840281,-0.44731137,0.29689282,0.09519213,-0.22789921,0.007144432,0.00038668152
32,-0.5615284,-0.42447728,0.06920542,0.23869017,-0.34169257,-0.21331504,0.93091214,0.47245255,-0.03048776,0.1070092,0.6676172,-0.27051932,0.22500315,-0.25501728,-0.33745223,0.03075256,-0.031770986,0.46714747,-0.015307183,0.08138196,0.454373,0.9585568,0.95565325,-0.5731402,0.28226766,-0.024637632,-0.35714525,0.26686174,0.08799316,-0.25382987,0.029794479,-0.053024437
33,-0.5462416,-0.4410612,-0.02574046,0.26603708,-0.24143612,-0.1790634,0.92013526,0.5543815,0.039159413,0.112115875,0.7059628,-0.3112665,0.24552006,-0.22873178,-0.3558285,0.05693328,-0.0049860696,0.393708,-0.06291507,0.24838592,0.34929582,0.80270576,1.0249132,-0.64451873,0.16488864,0.015895268,-0.28031307,0.3583142,0.17338303,-0.2592956,0.030481061,0.09151389
34,-0.52231854,-0.43201557,0.02426819,0.29757023,-0.3297302,-0.23790039,0.8346787,0.54721844,-0.05794646,0.12022198,0.55642724,-0.37757108,0.24044725,-0.24982388,-0.2611498,0.10230349,-0.022533042,0.4632685,-0.08392138,0.248467,0.38811576,0.7692596,0.99544823,-0.50500804,0.28172013,0.06915319,-0.25098467,0.41248092,0.12723805,-0.20306638,-0.074577324,0.14285651
35,-0.47224632,-0.45499042,0.050577734,0.3241034,-0.32254988,-0.08619011,0.9005372,0.44217268,0.046767794,0.061122682,0.6991079,-0.40999106,0.4011598,-0.23550804,-0.41730946,0.13247602,0.025374737,0.32078964,-0.038516786,0.21849166,0.41160238,0.9025374,1.1034286,-0.6176797,0.08754617,0.011053064,-0.29312268,0.28455478,0.090362206,-0.32977477,0.1339067,0.009275069
36,-0.639258,-0.6030577,0.028316975,0.25921646,-0.35503474,-0.28304714,0.98004067,0.54274935,-0.050657112,0.16674757,0.7035044,-0.39995554,0.27052742,-0.2613374,-0.3688364,0.09818806,-0.0048619495,0.51576155,-0.12531383,0.14011091,0.49662304,1.123938,1.2143439,-0.65920544,0.27793223,-0.03263963,-0.4139483,0.35497722,0.14061357,-0.29059675,0.061979476,-0.024242241
37,-0.5610001,-0.5992472,-0.018361378,0.3135476,-0.27050588,-0.20120788,1.040567,0.56655645,-0.046365924,0.19225469,0.7772399,-0.51309913,0.20621052,-0.23253238,-0.3701661,0.16733453,-0.028150106,0.48985806,-0.14671862,0.3108072,0.560469,1.1393708,1.4149147,-0.6779877,0.20966703,0.04552502,-0.47093862,0.4067186,0.18733464,-0.3233975,0.008166825,0.11763499
38,-0.5263705,-0.49528763,-0.014193951,0.2668742,-0.26210123,-0.17818841,0.94314843,0.48486716,-0.054901596,0.14707774,0.687868,-0.35969278,0.22870274,-0.24090707,-0.37296602,0.073589854,0.0005240109,0.42027447,-0.040461496,0.12345369,0.47087103,0.98641735,1.0741087,-0.5888585,0.25826192,-0.031268258,-0.37260517,0.3016054,0.11043043,-0.29057768,0.036977153,-0.012341543
39,-0.8316646,-0.7410499,0.03487165,0.39321166,-0.43138126,-0.35297447,1.3656843,0.7322924,-0.11214067,0.2440519,0.925235,-0.45558587,0.36520362,-0.3191618,-0.50079495,0.12034111,-0.01879166,0.7219844,-0.13784812,0.16085932,0.69853854,1.5224191,1.6043993,-0.8955874,0.41029894,0.0024014686,-0.6360514,0.47652057,0.11308574,-0.4839542,0.09135613,-0.034046035
40,-0.7988476,-0.83068323,0.2276796,0.25098565,-0.24126756,-0.23978819,1.2172838,0.47648755,-0.22779001,0.24270932,1.0309794,-0.62660736,0.12566882,-0.34645507,-0.51168734,0.12397017,-0.07806835,0.5856144,-0.12844247,0.253141,0.6541634,1.5139399,1.9464995,-0.7962247,0.23285712,0.026751343,-0.76666725,0.47430444,0.20069274,-0.5856414,0.06840818,0.11063415
41,-0.73854756,-0.34797853,0.0752976,0.4105934,-0.39991271,-0.2539509,1.0018328,0.40208033,-0.08759031,0.22371072,0.7025064,-0.29783902,0.4070136,-0.35603005,-0.2668661,0.07005364,0.12348878,0.6610225,-0.02497679,0.17313448,0.3879303,1.2124457,0.90471774,-0.6178806,0.25118035,-0.08597844,-0.56128556,0.14654191,0.00975871,-0.32743245,-0.11715859,0.023742879
42,-0.69661844,-0.58345735,0.12343981,0.32012427,-0.22854069,-0.21543278,0.99324393,0.44104132,-0.04198642,0.1528783,0.7969544,-0.31038436,0.2998799,-0.2115533,-0.4340071,0.029388536,-0.014438955,0.55767965,-0.008061822,0.23454988,0.5321251,1.0703472,1.2684666,-0.70647883,0.17536771,0.07704707,-0.4503974,0.36440343,0.15946123,-0.35924563,0.097257726,0.058738362
43,-0.5734052,-0.55110836,-0.0026540249,0.26624748,-0.27348456,-0.21717158,0.89319736,0.48103738,-0.08875909,0.19583845,0.64508414,-0.29516003,0.281579,-0.21305016,-0.3680366,0.13978118,0.04378268,0.5232193,-0.106063336,0.18142578,0.5593398,1.033074,1.1274626,-0.6078873,0.27366266,0.0026716746,-0.46349302,0.3068016,0.052760143,-0.27316993,0.06853461,-0.0018684441
44,-0.56140643,-0.44016427,0.056660306,0.2548367,-0.25420552,-0.27062657,0.9216163,0.48380873,-0.07265373,0.13328408,0.6814655,-0.27260974,0.23793502,-0.27262175,-0.26570424,0.08587788,-0.018672265,0.45215595,-0.069025785,0.11820872,0.4613396,1.0107375,0.99854016,-0.5501286,0.27352685,0.020845782,-0.41097343,0.30559894,0.15428157,-0.27916408,0.04991391,0.005904925
45,-0.48572037,-0.541598,0.11498341,0.23209456,-0.34438717,-0.28803083,0.8608106,0.47690275,-0.01719147,0.13259211,0.6521761,-0.3562014,0.31931174,-0.22397743,-0.36298385,0.08760276,-0.029901592,0.49120376,-0.079235606,0.16289708,0.51627976,1.0049855,1.0443468,-0.62729144,0.21655793,-0.023040073,-0.4680784,0.29304275,0.15531304,-0.2533258,0.028807323,0.026606629
46,-0.5499937,-0.538012,0.03539167,0.31101578,-0.28858042,-0.20766461,0.95010376,0.52364844,-0.055109896,0.1451791,0.7105526,-0.36187556,0.296354,-0.2957338,-0.36394727,0.071077436,0.037187565,0.48254615,-0.074139595,0.20871042,0.46435073,1.0367482,1.17075,-0.6277901,0.25318193,0.035708513,-0.4191506,0.36528763,0.15798019,-0.3178781,0.033038676,0.012228623
47,-0.4830215,-0.47831663,0.027765932,0.2292981,-0.2156422,-0.26556283,0.86971384,0.47857472,-0.11065578,0.11866776,0.6232538,-0.36819357,0.26095197,-0.24875079,-0.2609566,0.12114319,-0.027144426,0.40040332,-0.030701531,0.18173291,0.44922727,1.0285802,1.0456619,-0.5853908,0.23986547,0.028742827,-0.43721306,0.40938425,0.1221963,-0.23944674,0.039256133,0.036386855
48,-0.53823197,-0.4611028,-0.0045467135,0.2638736,-0.29829365,-0.18594572,0.8134167,0.42873797,-0.074469894,0.13559128,0.57972366,-0.3227813,0.22708851,-0.21484339,-0.27813083,0.08006159,-0.023286823,0.4525483,-0.097484685,0.13528249,0.3888569,0.90804,0.96702,-0.5078402,0.24057701,-0.016233664,-0.3687354,0.30075338,0.116201594,-0.20741612,-0.0007493502,0.057464685
49,-0.48662886,-0.47533202,0.021455416,0.2781453,-0.260063,-0.24221641,0.78813803,0.4472493,-0.045522667,0.15481114,0.5701239,-0.3098052,0.27556545,-0.26246884,-0.34409103,0.045141973,0.041867014,0.47932458,-0.07361201,0.14810845,0.45298734,0.9345669,0.9865358,-0.5265358,0.22618006,0.001175858,-0.4262369,0.29092956,0.118858546,-0.2749163,0.0122964885,0.02040174
50,-0.44522825,-0.42296284,-0.013044708,0.21086974,-0.21271276,-0.23440109,0.7819598,0.4303684,-0.07610376,0.11949513,0.5555324,-0.28699872,0.18227647,-0.20026223,-0.26394477,0.11211728,-0.033143915,0.4268907,-0.10420417,0.087151326,0.45091826,0.94089556,0.89935684,-0.50651944,0.19823173,-0.047422048,-0.40917683,0.32309404,0.10947606,-0.18972176,0.058978237,-0.01071536
51,-0.46554795,-0.4776037,0.034257337,0.25588316,-0.22290045,-0.18335706,0.7854442,0.44409686,-0.04325576,0.09073901,0.5509343,-0.34884033,0.22455536,-0.20345154,-0.3154936,0.1233631,-0.04881821,0.36948916,-0.056210663,0.11694817,0.43793586,0.9276755,0.97442424,-0.5120138,0.19322664,0.0457928,-0.3137928,0.28228003,0.106485784,-0.2571633,0.07898018,0.00894786
52,-0.59734017,-0.5768407,0.025857573,0.30510694,-0.29192716,-0.26159093,0.9623273,0.49528688,-0.082876265,0.119058326,0.6945138,-0.32138038,0.29450956,-0.25409332,-0.38202038,0.06911357,0.023878742,0.5228034,-0.099303156,0.12843461,0.5130808,1.1292802,1.1674399,-0.6574921,0.2516179,-0.04276786,-0.4791794,0.37420234,0.14897972,-0.27797738,0.053098556,0.0019878077
53,-0.47094464,-0.4235991,-0.030848539,0.28632265,-0.22323066,-0.17487626,0.82041454,0.49441922,-0.032163627,0.10962019,0.5792585,-0.36643124,0.22904849,-0.24134672,-0.24416971,0.06006062,0.0026523955,0.35505173,-0.10895841,0.14972852,0.3744387,0.8472914,0.9621277,-0.5458181,0.19702269,-0.003468226,-0.29674163,0.34123126,0.18564713,-0.23627019,-0.009408665,0.09623227
54,-0.44192263,-0.36536473,-0.014859595,0.20509154,-0.20759061,-0.11803407,0.64309347,0.30399993,-0.022575187,0.08536575,0.4995509,-0.18989806,0.17119153,-0.1774047,-0.24775481,0.040174942,0.054752775,0.33815855,-0.033626363,0.064127855,0.35190675,0.72029275,0.75798297,-0.4623773,0.1965579,-0.021920132,-0.32705402,0.19553596,0.051750366,-0.20392025,0.020881834,-0.044863988
55,-0.4518792,-0.42397907,0.01405798,0.24706586,-0.2642811,-0.21246451,0.77887285,0.44290334,-0.09218683,0.122083105,0.57223624,-0.31527513,0.25877428,-0.25530493,-0.24665368,0.096939966,0.0019256631,0.36132753,-0.06993708,0.14084344,0.38963926,0.8730394,0.9453952,-0.47265533,0.22839208,-0.004892718,-0.3167574,0.30785868,0.135889,-0.23028357,0.030177642,0.035889436
56,-0.4821371,-0.45590708,-0.0021698403,0.23978718,-0.22521386,-0.20574181,0.78230965,0.43049103,-0.02579935,0.07242672,0.5703328,-0.31667885,0.241247,-0.18548997,-0.2704851,0.09388791,0.0226357,0.4121625,-0.035428826,0.16797219,0.37969825,0.90381294,0.94578564,-0.52933097,0.22896565,0.021470748,-0.32542235,0.31872353,0.15364462,-0.23526244,0.0694472,0.029120635
57,-0.3621308,-0.3665654,0.037169084,0.23518547,-0.21241312,-0.16105254,0.65225416,0.3256128,-0.0021846928,0.026785122,0.43904692,-0.24361128,0.21651623,-0.20910025,-0.21584697,0.095189944,-0.04247736,0.28472772,-0.059823647,0.1049591,0.3289545,0.75313383,0.79275745,-0.42319113,0.16881327,0.046860196,-0.225771,0.27351278,0.12325055,-0.22820453,0.03283334,0.0061159157
58,-0.52536446,-0.5218433,-0.017350305,0.29624352,-0.23558368,-0.2625977,0.9416591,0.46677262,-0.10416182,0.13357611,0.64098126,-0.3499379,0.25727445,-0.21965997,-0.2972756,0.049748253,-0.019769676,0.45115817,-0.049564023,0.1590287,0.47838268,1.0659689,1.0598415,-0.5954516,0.30180916,-0.022381894,-0.45980045,0.31232995,0.09518158,-0.30227584,0.060747597,0.028491685
59,-0.43658918,-0.38546088,0.03575731,0.20480232,-0.2118137,-0.1433083,0.7114065,0.38545248,-0.07580783,0.14773399,0.5167498,-0.19936384,0.17966644,-0.15947232,-0.22067621,0.059784263,0.035632122,0.37586296,-0.0384813,0.09528556,0.36310807,0.8057076,0.7792658,-0.48870268,0.1794304,-0.016473915,-0.34091663,0.27340555,0.109653085,-0.20817688,0.035377733,-0.01645444
60,-0.58713543,-0.55516005,0.042585287,0.26201692,-0.27737445,-0.21964507,0.96076876,0.5108449,-0.05995075,0.11783635,0.6959349,-0.34146437,0.27346253,-0.23999153,-0.3329333,0.09723566,-0.036814053,0.5109718,-0.044027675,0.1465089,0.48219052,1.051782,1.1223464,-0.620082,0.29681867,-0.006395796,-0.4190914,0.36526942,0.1675476,-0.313176,0.010844636,-0.00030656657
61,-0.53343046,-0.47158167,-0.0070939143,0.24704167,-0.3118945,-0.18913601,0.8761106,0.43349063,-0.04829866,0.13403359,0.63593924,-0.34008208,0.29514432,-0.24830101,-0.37110817,0.10718224,-0.019722866,0.41330776,-0.060611356,0.15154871,0.4324948,1.0000582,1.044025,-0.56827325,0.19687529,0.016190212,-0.3956132,0.30690804,0.13185593,-0.265023,0.034432948,0.0046601575
62,-0.39218897,-0.36077437,0.051357638,0.1993589,-0.20013502,-0.1429176,0.5975737,0.2984686,-0.044769287,0.06611562,0.42401025,-0.20536189,0.19798335,-0.12944013,-0.2756193,0.034864906,-0.0035692656,0.31207854,-0.068157814,0.10840028,0.32393822,0.64051193,0.6813304,-0.393628,0.1619466,0.034184217,-0.29749858,0.19854124,0.047351424,-0.19054084,0.02949442,0.0010032734
63,-0.37266633,-0.38002938,0.018023979,0.17551287,-0.19777684,-0.16537848,0.64339495,0.34543398,-0.07378514,0.12615208,0.44605783,-0.27823502,0.12729047,-0.13992143,-0.22917984,0.079248644,0.008824024,0.32745293,-0.07117845,0.1545373,0.34452227,0.72983205,0.7955172,-0.4279065,0.18538898,0.002067747,-0.27607638,0.23366024,0.11305335,-0.20316073,0.039019916,0.006136882
64,-0.39756414,-0.34518483,-0.006092798,0.20583774,-0.18929629,-0.16237429,0.61853486,0.3832069,-0.04369005,0.071953945,0.47421402,-0.26302218,0.1496494,-0.19348802,-0.23197271,0.04202187,-0.0043303426,0.32253218,-0.060125854,0.13837981,0.34420937,0.75755787,0.7914375,-0.42744756,0.17983824,-0.0033474728,-0.31414884,0.28892857,0.10713826,-0.2331692,0.004076861,0.012022672
65,-0.4438255,-0.44073656,0.059199307,0.17576212,-0.20344926,-0.17809187,0.72643095,0.38717073,-0.07823723,0.10537705,0.53528094,-0.32062113,0.16786788,-0.17504558,-0.26167968,0.04807017,-0.036355134,0.39820728,-0.08218547,0.12123516,0.41360933,0.85487705,0.9885553,-0.50026417,0.16239886,-0.00296614,-0.3674356,0.31503677,0.113648586,-0.24277274,0.03304434,0.013415472
66,-0.48334026,-0.4142465,0.021198574,0.21166542,-0.2569333,-0.16626684,0.7633194,0.3804574,-0.07873425,0.15803435,0.5176946,-0.24546733,0.2256364,-0.16986409,-0.25739223,0.074787594,0.025060967,0.40223023,-0.098804325,0.11603487,0.4155569,0.8942088,0.92124605,-0.47762015,0.18941396,0.013260155,-0.3947464,0.2708123,0.08368778,-0.21789895,0.042765006,-0.0039215204
