,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12,-0.8561579,-0.7159928,0.6406934,1.1131984,-0.70983607,0.12525831,1.0907208,0.7090943,-0.5426832,-0.27473146,0.55932915,-0.32878408,0.10019759,-0.35209802,-1.1224712,-0.3626686,-0.2990535,0.6675355,-0.16966997,1.1101947,0.048968635,1.1500065,1.7359138,-0.5325776,0.66114146,0.53697795,0.37874097,-0.26840752,-0.3017582,-0.06779014,0.7199703,0.014877054
13,-0.46731645,-0.8284351,0.8643997,0.9622171,-0.16633646,-0.31519014,0.41441065,0.4639413,-0.12173816,0.6826064,0.49228162,-0.62473893,0.0815607,-0.17013326,-1.1568477,-0.123892926,-0.53962183,0.9043253,-0.705154,0.18865032,0.69474316,0.90251595,1.8108093,-0.30130732,0.5584612,-0.06777514,-0.55588406,-0.014334513,-0.61764866,-0.10588118,-0.8000925,-0.12179733
14,-0.7405157,-1.4134225,0.12515646,1.2714776,-0.20997424,-0.16899271,1.0966884,0.68746024,-0.5492399,0.21725152,0.36325195,-0.9846527,0.17611101,0.29457596,-0.9835828,-0.49635208,-1.0142255,1.2225431,-0.36009744,0.9648883,0.5431112,1.4072882,2.2126012,-0.6053322,0.16712657,-0.025105534,-0.29185364,-0.39825118,0.036074065,-0.71909726,-0.2399121,-0.29948282
15,-0.52295846,-1.090641,0.11958607,0.9954107,-0.44137743,-0.04903912,1.2172046,0.35347596,-0.63338673,-1.1562831,0.66767347,-0.2959141,0.45132867,-0.08313807,-0.7869452,-0.9797835,-0.8557678,1.4954988,0.46651003,1.8463076,-0.08464958,1.7117404,1.246411,-0.6671954,0.14049233,-0.021873275,1.0325844,0.16162834,-0.053290594,0.41792127,0.35773084,-0.16265817
16,-1.4074794,-1.6173171,0.7384752,0.35798946,-1.3659786,-1.0328251,1.8019518,0.486021,-0.8808918,-0.2616259,0.7632833,-0.31422055,-0.1350484,-0.388873,-0.70589656,-0.52104896,0.5027609,1.850581,-0.08335573,0.42550182,0.089895494,1.0693691,0.837715,-1.7030891,-0.5279694,-0.8742265,0.80274755,0.18240565,-0.6760246,-0.41631365,-0.6355442,-0.3716743
17,-1.0702102,-0.6073097,0.63626945,1.2428073,-1.0366987,0.028982842,1.215732,0.65594685,-0.97608906,-0.37370828,0.59643453,-0.63445795,-0.25536194,-0.5542729,-0.8705913,-0.28094572,-0.29831436,0.4830542,-0.09230022,1.1950511,-0.09356808,0.87719804,1.8947681,-0.5269466,0.71819204,0.75796187,0.5010209,-0.60542274,-0.23934507,-0.5505617,1.0870014,-0.026242094
18,-0.9080969,-1.3078269,0.40272957,1.0870125,-0.47259662,-0.07479068,1.0166552,0.6014843,-0.28645426,0.16062744,0.22635281,-0.6089986,0.3022725,-0.021179598,-1.1232388,-0.56541973,-0.44366744,1.0494155,-0.4325842,0.6320767,0.2800283,1.38774,1.8787785,-0.6886806,0.15351796,0.06514463,-0.13232076,-0.29500678,-0.036853,-0.6281369,0.16484252,-0.050865445
19,-0.5381856,-0.5950798,1.2182076,1.2513677,-0.84112364,-0.073373735,1.1203463,0.26621178,-0.42216548,-0.09728173,0.4014437,-0.45923063,-0.6002583,-0.7433441,-0.7429996,0.15429203,0.24579115,0.6252625,-0.13354225,1.4861765,0.47845373,0.6267623,1.8132533,-0.4141977,1.0984914,-0.102691114,0.20920976,-0.35069096,-0.49498418,-0.026467249,0.107556604,-0.05315951
20,-0.004546843,-1.3198763,0.00927349,0.60574836,0.5285834,-0.20835906,0.4165666,0.7798651,-0.3846886,0.8844443,0.11776366,-0.8362321,-0.064842835,1.0346627,-1.0782614,-0.35940516,-1.2531344,1.2573267,-0.7795624,0.3614575,1.3755194,0.532463,2.181805,-0.15197025,0.20383097,-0.25011468,-0.9294501,-0.43878925,-0.45295063,-1.0760716,-1.4702367,-0.919879
21,-0.26279187,-0.84395725,1.1811225,0.9477057,-0.90026563,0.17113674,0.962132,0.50725645,-0.25377733,0.26654723,0.2602343,-0.814048,-0.84535193,-0.16607063,-0.72990555,0.24586537,0.17603499,0.409181,-0.7173521,1.0493689,0.723096,0.6073895,1.6104307,-0.39846727,0.8783872,-0.034293514,0.1666479,-0.3523919,-0.59073,-0.25869304,0.03082624,-0.23525697
22,-0.60458696,-1.9414212,1.5165167,0.09855802,-0.7837185,-0.5441952,-0.20593533,1.166031,0.25622308,-0.129287,-1.041969,-1.1152415,-0.073756285,-0.6738418,-0.4017979,-0.88720995,-0.91637963,1.9608067,-1.2514422,0.16063838,0.039081216,2.9046347,2.1368754,-0.16812101,0.9353321,-0.3317547,-0.9849044,0.60409284,0.55694,-2.9354744,0.85862154,0.4230635
23,-0.6206342,-1.8892307,1.6927629,-0.051858727,-1.0509474,-0.5809656,-0.27874196,1.1191901,0.3490736,-0.17942551,-1.1018292,-0.99504983,-0.13477503,-0.74820936,-0.41929048,-0.89021194,-0.6509719,1.9576468,-1.278318,0.038312346,-0.076981075,2.991082,1.9514083,-0.09854226,0.90804535,-0.19569683,-0.9659398,0.65701437,0.4864369,-3.0471475,0.99732804,0.42511657
24,-0.50719404,-1.1790396,0.3800237,1.00092,-0.1401743,-0.25318655,0.6886984,0.5601929,-0.277685,0.29535615,0.21555753,-1.0718403,-0.009901606,0.017962988,-0.86850315,-0.12703952,-0.72996175,0.8358918,-0.551469,0.6928823,0.5771563,1.0829462,1.9392227,-0.42123327,0.3781721,-0.12068705,-0.32316947,-0.28862533,-0.198716,-0.65313053,-0.28929326,-0.15440339
25,-0.030224307,-1.3301057,1.2232445,0.8849698,-0.3241114,-0.54697603,-0.039981235,1.2402419,-0.22976299,-0.50753367,0.52103794,-1.465313,-1.7517532,-0.4459262,-1.2742726,0.6918929,0.049508195,0.6589265,-0.1317438,2.3334186,1.2890838,0.32358915,1.5188074,-0.36522877,0.26237145,0.4524386,0.7230582,-0.019071354,-1.1057096,-0.6117181,0.5086108,-0.917181
26,-1.5816058,-0.5455387,0.15193002,1.7603317,-0.77592164,0.20091864,1.4334284,0.5597814,-1.2447652,-0.41055712,0.527345,-1.1080679,0.5456942,-0.45680508,-0.65242904,-0.54349965,-0.89851874,0.36173207,-0.33987647,1.0414628,-0.58680296,1.4779896,2.364274,-0.77311325,0.40917024,1.2244236,0.26608425,-1.00002,0.13194714,-1.2135392,1.8102663,-0.0007508194
27,-0.4420503,-1.2668461,0.4325133,0.767542,-0.13103822,-0.509745,0.85348254,0.5572173,-0.5777186,0.08836033,0.35532904,-1.1335377,0.34314072,-0.16284545,-0.79011846,-0.34211457,-1.193546,1.385557,-0.3449363,0.5203693,0.50675225,1.7580503,2.0329337,-0.73964334,0.395972,-0.3477891,-0.10998505,0.1505284,-0.38693184,-0.70075715,-0.2822537,-0.0378223
28,-1.5562059,-0.8374326,0.06157983,1.6370021,-1.1164899,0.15167585,1.0459048,0.6783169,-0.9675517,-0.24909109,0.3902689,-1.0906271,0.09000764,-0.47459733,-0.96396613,-0.5345599,-0.69716877,0.28044915,-0.11939779,0.9763224,-0.4355282,1.2701349,2.1549697,-0.6732761,0.31993413,1.1849505,0.1646081,-0.8129385,0.14205983,-1.0816449,1.7273005,0.20669231
29,0.30216357,-0.804303,0.4780765,0.25799108,0.23184296,-0.37245563,0.31066316,0.8857473,-0.67919654,0.34918052,0.10151553,-0.5715732,-0.67940843,0.67850727,-0.8513716,-0.029894928,-0.82143754,0.8493497,-0.5537334,0.63794583,1.3212708,0.015490339,1.7100196,-0.11489777,0.58583397,-0.1600097,-0.37377346,-0.3232378,-0.5989882,-0.8112065,-1.1570146,-0.82047874
30,-0.5377463,-1.1816529,-0.010446584,0.8539128,0.26547596,-0.03701113,0.5989656,0.8630224,-0.35580987,0.5171352,0.34252602,-0.5482291,0.34711954,0.66466105,-1.19596,-0.66731393,-1.0934182,1.1971694,-0.6307388,0.7381499,0.7325107,1.0140023,2.1510015,-0.30218962,0.16853993,0.15061495,-0.42758763,-0.49905708,-0.21937396,-0.757771,-0.51548535,-0.55874616
31,-0.5745833,-0.59434474,1.3705071,1.2596247,-0.99505794,-0.25613335,1.0175434,0.23342717,-0.39813232,-0.0027694518,0.38056558,-0.64719296,-0.73446375,-0.98199683,-0.70583266,0.22765264,0.4327475,0.58156735,-0.22524294,1.418256,0.5127577,0.6003867,1.8385737,-0.3655456,1.0596827,-0.19276662,0.05428806,-0.42522168,-0.49181032,-0.26152217,0.014867081,0.01777654
32,-0.40965617,-0.8040738,1.8615466,1.1680892,-1.5451866,0.08639673,1.5056554,0.81597894,-0.44852796,0.05658384,0.4827072,-1.0889688,-1.3112164,-0.92136747,-0.95659924,0.7479711,0.41896015,0.27430117,-0.5802575,1.5252925,0.8288125,0.68558204,2.0479677,-0.44709992,1.4280268,0.088575594,0.5562818,-0.5479477,-0.8471316,-0.33493462,0.7421706,-0.15640326
33,-0.48338416,-1.0976584,-0.08735733,0.71121126,0.3747428,-0.07143554,0.53930604,0.6547634,-0.17087612,0.8217537,0.29858688,-0.5243348,0.2845238,0.6945922,-1.0771645,-0.4911058,-0.9922697,1.0895486,-0.62529105,0.37537777,0.83011776,0.7031535,1.9205809,-0.3235119,0.052384235,-0.11437488,-0.6685705,-0.46172675,-0.20812555,-0.66226214,-0.89343554,-0.5366969
34,-0.65304774,-0.9117392,0.36886993,1.1319299,-0.5112201,-0.052053828,0.8543625,0.58525133,-0.5926392,-0.21626827,0.25453037,-0.78382844,0.18790045,-0.10119132,-0.7729445,-0.43104327,-0.7437358,0.93893903,-0.20904104,1.1734322,0.15771317,1.143347,1.6988063,-0.32749993,0.38867626,0.41455755,0.11686537,-0.20972943,-0.09995768,-0.4510392,0.36343282,-0.054452542
35,-0.7801744,-0.95618933,0.3451698,1.063373,-0.47843358,-0.05987678,0.92162365,0.4992154,-0.34253636,0.13579215,0.42733026,-0.8214265,0.15306011,0.038173266,-0.85719264,-0.27683246,-0.6218977,0.7325369,-0.39301875,0.73811716,0.20032859,1.0327375,1.796912,-0.5656028,0.30557296,0.09771805,0.10200587,-0.49434227,-0.10666539,-0.41975316,0.12651214,-0.15808788
36,-0.64264536,-1.1937684,0.17863005,0.94562745,-0.37418225,-0.29591623,0.7397054,0.60159683,-0.36055794,0.09134435,0.28624895,-1.0669287,0.10269155,0.077530965,-0.73423105,-0.2141165,-0.7337672,0.81167406,-0.48484352,0.86776936,0.21517956,1.0364383,1.7804086,-0.43687466,0.1567062,-0.012414714,0.158641,-0.44943252,-0.08319869,-0.48542908,0.02708487,-0.29386544
37,-0.59912753,-1.6139127,0.29742265,0.9706736,-0.24290186,-0.3086747,1.0824655,0.46453166,-0.28234354,0.60520065,0.33190846,-1.0951419,-0.3353897,0.3731042,-0.7053543,-0.14346704,-0.7792954,1.4214711,-0.45056337,0.6630147,0.9985898,1.1890806,1.9341316,-0.7623916,0.013846009,-0.59898585,-0.35110313,-0.35017028,-0.20368928,-0.5980776,-0.992656,-0.45733994
38,0.17628898,-0.9386845,0.24787465,0.4186487,0.21292192,-0.20097636,0.42127687,0.63210285,-0.46682706,0.5053648,0.12153622,-0.745018,-0.46833313,0.64282584,-0.7889556,-0.03631762,-0.72537524,0.74010634,-0.56442773,0.44275698,1.1530823,0.25642735,1.5422221,-0.1265787,0.37435815,-0.25019076,-0.46077594,-0.3475813,-0.5123879,-0.7285973,-1.0221044,-0.7416007
39,-1.1579063,-0.6299444,0.010277656,1.170588,-0.67256624,0.094544336,0.9392113,0.48635033,-0.78444976,-0.21200834,0.3250155,-0.69832784,0.24856411,-0.19423991,-0.6644015,-0.49896383,-0.6162403,0.38435188,-0.13829802,0.6355351,-0.37895375,1.0015882,1.629398,-0.5656846,0.15247522,0.79533845,0.13211747,-0.60997033,0.08871638,-0.8478877,1.1516403,0.03821997
40,-0.22891206,-0.86341506,0.80794,0.79450953,-0.3819825,-0.32753408,0.8825756,0.6661034,-0.7642989,0.017992202,0.3595529,-0.8247784,-0.7658838,-0.1888415,-0.6924762,0.16590151,-0.56677663,0.7305923,-0.28963864,1.0808696,0.7046502,0.6175733,1.9442849,-0.22689152,0.7906105,-0.061887022,0.0427256,-0.41044012,-0.41140145,-0.7965763,-0.17321944,-0.37152088
41,-0.52885145,-0.52871907,0.86689484,1.0791376,-0.629749,-0.20948142,0.7447811,0.15776475,-0.3193861,0.14796849,0.33155248,-0.6298307,-0.31468707,-0.6528859,-0.61753595,0.11698085,0.13194245,0.5354235,-0.2228572,0.9341119,0.33769917,0.6221849,1.4489793,-0.30567083,0.6148818,-0.09882658,-0.13978608,-0.37293977,-0.37606186,-0.21050161,-0.077053174,0.038554497
42,-0.36712041,-0.85203147,0.12944251,0.530655,-0.010743964,-0.13667583,0.5569124,0.3962124,-0.2533558,0.10695459,0.29038507,-0.33488426,0.16855054,0.3168883,-0.7235166,-0.43412325,-0.5907253,0.9679755,-0.20389345,0.5350792,0.4474192,0.74702805,1.2044505,-0.38911474,0.05219865,-0.09991735,-0.06938083,-0.124112844,-0.16493474,-0.31489542,-0.3898659,-0.28082022
43,-0.22989064,-0.5232817,0.66757977,0.57327104,-0.44790837,-0.08777408,0.7661532,0.43358326,-0.4779608,0.00078984746,0.29807597,-0.38776922,-0.48928314,-0.18821058,-0.56026965,0.14307693,-0.100399174,0.48781356,-0.14299113,0.8335633,0.5274616,0.3659026,1.2220058,-0.26892182,0.66089,-0.03404276,0.22548544,-0.28769192,-0.43697503,-0.17352477,0.039966628,-0.19202568
44,-0.4299679,-0.9510852,0.16678816,0.62620234,0.10671654,-0.17891625,0.6074179,0.5080015,-0.19373107,0.5556791,0.28428417,-0.46891204,0.064146586,0.35120317,-0.81450725,-0.28831038,-0.6538714,0.9557569,-0.4459726,0.38046864,0.7398641,0.6430508,1.5637721,-0.34340817,0.17347372,-0.1663363,-0.40465948,-0.35385364,-0.18884082,-0.50992066,-0.68795115,-0.37481764
45,-0.48002285,-1.3643962,0.67874944,0.6361492,-0.5895958,-0.4668529,0.8990548,0.59569794,-0.1169008,0.004861821,0.41541225,-0.7282865,-0.09023091,-0.0051128594,-0.7724781,-0.28693765,-0.49497893,1.2250924,-0.28432116,0.7218213,0.6076541,1.0632701,1.2922118,-0.7446207,0.2705963,-0.46222892,0.08375752,-0.20617165,-0.07505403,-0.2169639,-0.25366956,-0.07937217
46,-0.41277507,-0.55939335,0.80331033,0.9243108,-0.54742324,-0.046628647,0.8325227,0.21091242,-0.31917655,-0.016393246,0.33142108,-0.3405139,-0.29547858,-0.49386102,-0.6132367,-0.048195288,0.087530345,0.60351616,-0.094708785,1.0047331,0.3190746,0.56353426,1.3883574,-0.33105156,0.7018026,-0.08931431,0.1102302,-0.26654318,-0.28044274,-0.073945604,-0.0360553,-0.07300844
47,-0.2575848,-0.96211636,0.23683964,0.44099656,0.10424738,-0.33277747,0.6496316,0.36928836,-0.41134247,0.4094391,0.20800939,-0.8806991,0.13539708,0.11288965,-0.4392836,-0.12784755,-0.84444433,0.9231625,-0.2743518,0.20983225,0.6508369,1.111041,1.4769005,-0.60905176,0.25560054,-0.34857005,-0.3423341,0.10304978,-0.2799548,-0.5213034,-0.5011079,-0.0717266
48,-0.42228496,-1.0771744,0.11171621,0.866969,-0.08527165,-0.10591991,0.696311,0.3430476,-0.33437708,0.28417453,0.22549309,-0.8166754,-0.022030333,0.25496265,-0.6812298,-0.2656408,-0.7874504,0.91019505,-0.35321614,0.6014832,0.5547796,0.91483927,1.5774392,-0.35978833,0.18889692,-0.2677575,-0.24550644,-0.3251728,-0.04481223,-0.40408123,-0.48042428,-0.18343282
49,-0.50822634,-0.8196098,0.66411686,1.0368896,-0.51424956,-0.2050749,0.76447755,0.3409263,-0.3402851,0.13543883,0.23133315,-0.75864965,-0.2968308,-0.4590259,-0.6599432,-0.015026294,-0.109462835,0.68058234,-0.28048602,0.8995697,0.44238272,0.76034313,1.6138195,-0.36919072,0.5254407,-0.07869743,-0.092659295,-0.3419275,-0.22268406,-0.4563999,0.00874086,-0.024760652
50,-0.21711977,-1.409989,0.27358285,1.3198085,-0.1726594,-0.5027115,1.0430926,0.4376403,-0.43879077,0.104298845,-0.004497531,-1.5729718,-0.53010195,-0.36145025,-0.37694147,0.42584625,-0.6706513,0.6494174,-0.6050755,0.8452357,0.80268073,1.1975899,1.8180085,-0.3097493,0.22235802,-0.42439508,-0.27999523,-0.37160355,0.17404068,-1.0459242,-0.07121313,-0.094206244
51,-0.45810223,-0.7261893,0.4112066,0.8627328,-0.29902956,-0.08716948,0.6482997,0.44582692,-0.35629576,0.079596505,0.2868735,-0.6484109,-0.02776458,-0.1374544,-0.7408403,-0.09433095,-0.433352,0.5540533,-0.32320076,0.6260782,0.32623154,0.80724466,1.4454206,-0.32059574,0.36852312,0.16737051,-0.0338307,-0.29973987,-0.23477714,-0.34309956,0.10224103,-0.10288604
52,-0.42872736,-0.6486164,0.38680187,0.8208022,-0.43319902,0.074190505,0.67409956,0.3299842,-0.28495014,-0.26799178,0.21001686,-0.3564983,0.06280362,-0.20675778,-0.6814671,-0.23888604,-0.11400966,0.4583642,-0.18721338,0.79459244,0.07545901,0.84666073,1.1091111,-0.3384278,0.25934765,0.20317385,0.1780959,-0.16328745,-0.10144663,-0.12823251,0.44522852,0.030255614
53,-0.5130037,-0.9583648,0.09880846,0.763536,0.011430903,-0.17505313,0.7355572,0.5867148,-0.2792512,0.5135058,0.3157054,-0.68867165,0.009470316,0.22647743,-0.7320498,-0.22347285,-0.5594678,0.7766932,-0.5461029,0.474076,0.58665305,0.6630096,1.5402222,-0.43593946,0.110304475,-0.1984649,-0.24745461,-0.37210283,-0.12214463,-0.5354732,-0.52983505,-0.3307411
54,-0.4188952,-0.7520289,0.4575279,0.8468467,-0.38898054,-0.1076996,0.6852499,0.29902142,-0.2840851,-0.009082723,0.24168721,-0.6349047,-0.25368807,-0.28071985,-0.56054235,-0.046524476,-0.17330371,0.53831726,-0.20284681,0.78018284,0.36292604,0.7007483,1.3500223,-0.37149787,0.41797006,-0.052036062,-0.034530155,-0.29337257,-0.18295747,-0.3916254,0.061919186,-0.11330629
55,-0.14172657,-0.8324717,0.058637936,0.6820966,-0.0036633387,-0.16618702,0.56397915,0.43979216,-0.4723274,0.028661948,0.20944062,-0.66481054,0.003979096,0.20593667,-0.57221735,-0.22199975,-0.7092213,0.71125585,-0.24630389,0.6900062,0.5469051,0.67080426,1.3388029,-0.20573808,0.20343146,-0.10901089,-0.067905195,-0.22945923,-0.105246425,-0.4205914,-0.3551962,-0.28503382
56,-0.48083076,-1.0416703,0.15668322,0.75968754,-0.2117456,-0.20196532,0.7141958,0.43091285,-0.34183064,0.0058526923,0.16903599,-0.77175677,-0.008141684,0.1318947,-0.5041938,-0.25064024,-0.5363277,0.8887485,-0.22637771,0.65243614,0.35009068,0.987926,1.4096713,-0.46149367,0.1585755,-0.09034003,-0.06659459,-0.21156071,0.020419952,-0.62221825,-0.09373349,-0.16850694
57,-0.18383807,-1.3217992,0.30493146,1.2437361,-0.21684527,-0.46521503,0.97213364,0.34541175,-0.33977756,0.030135337,-0.03714411,-1.41812,-0.4512618,-0.40208152,-0.28733552,0.4748483,-0.5627492,0.5053002,-0.5781625,0.75854105,0.6829798,1.1285324,1.6128031,-0.28748217,0.18350624,-0.34117213,-0.155993,-0.30275783,0.21491268,-1.0028894,-0.030350102,-0.092506096
58,-0.20866321,-0.94594884,0.33442965,0.8622642,-0.17461222,-0.28265148,0.679952,0.45907626,-0.3669125,0.003596487,0.16006456,-0.89474297,-0.3024807,-0.16665797,-0.50566787,0.00068863056,-0.43494228,0.5755202,-0.24975976,0.860011,0.45917696,0.8211584,1.3241905,-0.30178204,0.37757528,-0.08794207,-0.067818716,-0.26122218,-0.20388085,-0.55941546,0.06547749,-0.10409654
59,-0.42186812,-0.7574358,0.4879786,0.8162187,-0.37189057,-0.07299123,0.7343307,0.3126764,-0.32939985,0.0008721774,0.2694511,-0.51850694,-0.14716278,-0.18925297,-0.5427153,-0.18779887,-0.27746645,0.72620726,-0.15840171,0.78582245,0.32641295,0.8606818,1.2895792,-0.39687374,0.32762986,-0.07735272,0.019600622,-0.1578658,-0.12156463,-0.27979708,-0.012628314,-0.06862668
60,-0.42754892,-0.9908831,0.29133376,0.7666882,-0.29193246,-0.17050073,0.74492204,0.44494495,-0.3925517,-0.052371867,0.2491435,-0.6963714,-0.034958415,0.009824417,-0.5737954,-0.21826176,-0.56648785,0.86813134,-0.186895,0.7694258,0.3574539,0.89586794,1.3624648,-0.41403562,0.23956577,-0.08805266,0.030053383,-0.20636834,-0.060382243,-0.50730294,-0.08046709,-0.20056203
61,-0.40129977,-0.8738189,0.12527533,0.76741016,-0.1553528,-0.09705602,0.6252568,0.35637358,-0.29130092,0.21006288,0.18424852,-0.68291885,0.032806218,0.10119515,-0.6292206,-0.19402535,-0.5926783,0.72829115,-0.29805666,0.6125833,0.43486774,0.8264174,1.415413,-0.30383742,0.1568561,-0.05262932,-0.19450772,-0.3252957,-0.038143948,-0.48204258,-0.2270153,-0.20959172
62,-0.17385031,-0.7506951,0.15421604,0.59355557,-0.017078824,-0.12670872,0.50085986,0.36729705,-0.3384594,0.08695335,0.15472221,-0.5745219,-0.06901531,0.22289073,-0.5619178,-0.18073362,-0.5715476,0.6098273,-0.29957223,0.5322001,0.5197985,0.542099,1.1548727,-0.21412116,0.2113993,-0.09440754,-0.14756489,-0.2246073,-0.16830544,-0.39987674,-0.349536,-0.25601158
63,-0.2415721,-0.95430636,0.32785538,0.54785115,-0.16471213,-0.30794263,0.5761864,0.39810604,-0.33858624,0.31514594,0.09548525,-0.79312134,-0.22514243,0.08305525,-0.4592698,-0.0076630223,-0.49453807,0.7944945,-0.34587967,0.4981657,0.5986005,0.76279736,1.2870946,-0.37639922,0.28007534,-0.28888372,-0.18135522,-0.18275195,-0.1388741,-0.54227734,-0.365228,-0.24358523
64,-0.31211764,-0.9052333,0.19452341,0.5432978,-0.116456345,-0.19287135,0.51121855,0.3471347,-0.18567757,0.32761878,0.1478424,-0.6575541,-0.22613443,0.171778,-0.44846728,-0.12638307,-0.4518355,0.78756696,-0.3205962,0.36126322,0.6122447,0.68618655,1.161533,-0.37701946,0.088713124,-0.32203424,-0.3023057,-0.15157034,-0.13927819,-0.51755375,-0.5587285,-0.28129908
65,-0.4091756,-0.93941075,0.17125115,0.6961864,-0.13266091,-0.16539651,0.6477286,0.35229558,-0.23184496,0.2284591,0.17928192,-0.7097521,-0.0737752,0.17880605,-0.49185157,-0.22383764,-0.5847553,0.82836324,-0.24106717,0.48553595,0.5187541,0.79645145,1.3249199,-0.44124132,0.06207624,-0.2180735,-0.16197795,-0.20776278,-0.03457706,-0.41982165,-0.3812964,-0.19674893
66,-0.4951581,-0.7240325,0.27393985,0.76424223,-0.4108472,-0.08260471,0.6674094,0.26639494,-0.41346273,-0.04368203,0.17489244,-0.5663173,-0.047166437,-0.16653618,-0.43767396,-0.20785415,-0.30274594,0.6016345,-0.21493715,0.6475308,0.19396584,0.82046455,1.2464211,-0.32431075,0.17312035,0.0624069,-0.028118687,-0.2251733,-0.07477623,-0.3906238,0.15922129,-0.02376546
